# YR	YI
-0.885811	1.097875
0.301746	-1.635047
0.413883	0.477928
-0.718217	0.904019
-0.165556	-1.183466
1.401090	0.871428
-1.258455	-0.199808
-0.123213	-0.695322
1.050669	0.649707
-1.179182	0.596993
0.872363	-1.427935
0.114763	0.714578
-0.950640	0.502788
0.359708	-1.110648
0.929799	1.270032
-1.168757	-0.703513
0.231195	-0.577479
0.685810	0.997114
-1.241036	0.041741
1.320082	-1.015564
-0.275023	0.784733
-0.985793	0.064157
0.793196	-0.832821
0.357450	1.447412
-0.872162	-1.142623
0.475771	-0.312577
0.224800	1.155464
-1.075417	-0.469927
1.573058	-0.465229
-0.670811	0.663894
-0.834142	-0.324212
1.062938	-0.410360
-0.218917	1.386687
-0.412754	-1.434859
0.558771	0.031270
-0.243363	1.108511
-0.725157	-0.852393
1.594135	0.133140
-0.986834	0.366867
-0.541369	-0.589340
1.128851	0.073599
-0.705330	1.111285
0.135525	-1.524389
0.463640	0.372174
-0.633291	0.878110
-0.262759	-1.046619
1.386069	0.683726
-1.152330	-0.056060
-0.178874	-0.686681
0.989602	0.529090
-1.027300	0.679755
0.682362	-1.391565
0.211911	0.629884
-0.878837	0.519749
0.223150	-1.029260
0.989990	1.100607
-1.124507	-0.528499
0.170852	-0.607453
0.680515	0.875389
-1.140734	0.174245
1.137224	-1.055330
-0.142564	0.741817
-0.943971	0.109403
0.644566	-0.814047
0.476382	1.323265
-0.897977	-0.964102
0.432211	-0.379628
0.266118	1.055693
-1.039469	-0.314440
1.426449	-0.570114
-0.523837	0.676135
-0.830069	-0.270075
0.928354	-0.450474
-0.065888	1.325615
-0.504120	-1.281631
0.549479	-0.060682
-0.172418	1.046035
-0.754824	-0.702233
1.506070	-0.015588
-0.850937	0.437504
-0.572356	-0.547043
1.029569	-0.010828
-0.547388	1.118713
-0.005311	-1.420314
0.498722	0.274009
-0.554063	0.858980
-0.347081	-0.926924
1.366681	0.519032
-1.051123	0.064340
-0.233586	-0.672126
0.937806	0.420896
-0.891562	0.749276
0.515786	-1.351611
0.291753	0.547191
-0.811738	0.539325
0.103491	-0.956973
1.037548	0.948751
-1.076802	-0.376534
0.110417	-0.629452
0.678476	0.766428
-1.049477	0.289352
0.973719	-1.083570
-0.028380	0.694812
-0.904289	0.155290
0.512799	-0.797471
0.578293	1.209594
-0.912318	-0.805269
0.384926	-0.436805
0.306562	0.966273
-1.005464	-0.177114
1.292754	-0.658056
-0.393328	0.677896
-0.825592	-0.215629
0.808697	-0.486294
0.068368	1.266552
-0.578062	-1.141239
0.532281	-0.143710
-0.105220	0.990850
-0.778772	-0.568175
1.421656	-0.145071
-0.725816	0.492139
-0.601696	-0.502563
0.941019	-0.087004
-0.405879	1.120749
-0.126493	-1.321148
0.522167	0.182322
-0.479107	0.843395
-0.420890	-0.818574
1.343309	0.371951
-0.954275	0.166010
-0.286457	-0.652993
0.892198	0.322684
-0.768369	0.807944
0.368831	-1.308676
0.356748	0.466551
-0.747548	0.560164
-0.003262	-0.891081
1.074829	0.810646
-1.025689	-0.243344
0.049763	-0.644417
0.678211	0.667145
-0.964459	0.390237
0.825316	-1.101642
0.071209	0.643967
-0.866173	0.201178
0.394535	-0.781176
0.665914	1.102863
-0.916855	-0.661370
0.335088	-0.486334
0.344380	0.884819
-0.970024	-0.054538
1.166786	-0.730964
-0.274572	0.669396
-0.820665	-0.159468
0.699560	-0.519190
0.188753	1.208927
-0.638342	-1.011197
0.508850	-0.218881
-0.041312	0.940180
-0.797802	-0.445771
1.340099	-0.259560
-0.609641	0.533812
-0.628860	-0.456118
0.859766	-0.156531
-0.276836	1.118147
-0.231678	-1.225772
0.535886	0.096164
-0.407499	0.829719
-0.485954	-0.718322
1.316308	0.238771
-0.860858	0.252335
-0.337092	-0.629768
0.849791	0.232204
-0.653433	0.857793
0.236539	-1.263217
0.410455	0.387856
-0.685822	0.581005
-0.099933	-0.828738
1.104102	0.682410
-0.972201	-0.124952
-0.010159	-0.653350
0.677981	0.574767
-0.883381	0.480578
0.688928	-1.112172
0.158521	0.590588
-0.828170	0.246494
0.285564	-0.764571
0.743102	1.001706
-0.913743	-0.530238
0.282941	-0.528480
0.381015	0.808139
-0.935456	0.058439
1.049759	-0.794729
-0.167724	0.656398
-0.813901	-0.106316
0.598620	-0.545753
0.297183	1.150032
-0.686725	-0.888787
0.480454	-0.287379
0.018822	0.892285
-0.811235	-0.332218
1.259761	-0.361622
-0.500613	0.564683
-0.653545	-0.408478
0.783315	-0.219637
-0.157371	1.110627
-0.323704	-1.132954
0.541687	0.014843
-0.339025	0.816580
-0.543214	-0.623542
1.285614	0.116402
-0.769841	0.326167
-0.385611	-0.603337
0.809289	0.148542
-0.545015	0.899606
0.116928	-1.214980
0.453936	0.310889
-0.625611	0.600632
-0.187908	-0.767937
1.125879	0.561996
-0.916405	-0.019145
-0.068988	-0.657009
0.676525	0.487971
-0.804260	0.561733
0.562114	-1.115699
0.235321	0.535072
-0.789826	0.290266
0.184394	-0.746049
0.810893	0.904106
-0.903875	-0.409494
0.229448	-0.564264
0.414609	0.735002
-0.898415	0.162505
0.937670	-0.848123
-0.069550	0.636374
-0.805505	-0.052676
0.503330	-0.568913
0.396403	1.090845
-0.725142	-0.773249
0.447684	-0.349693
0.075919	0.845880
-0.819954	-0.225394
1.180459	-0.453364
-0.397823	0.586261
-0.675485	-0.359636
0.709959	-0.277302
-0.045511	1.098749
-0.404468	-1.042295
0.540498	-0.061972
-0.273006	0.802948
-0.593740	-0.532534
1.251684	0.003226
-0.681266	0.388882
-0.431326	-0.573578
0.768800	0.070195
-0.440797	0.934588
0.007472	-1.164238
0.489042	0.235374
-0.566595	0.618935
-0.268765	-0.707783
1.141184	0.447724
-0.858375	0.076003
-0.126749	-0.655881
0.673409	0.405590
-0.726300	0.635036
0.443295	-1.112951
0.303239	0.477556
-0.751014	0.332439
0.089555	-0.725159
0.870550	0.808913
-0.887897	-0.297469
0.175008	-0.594439
0.444913	0.664724
-0.858731	0.258940
0.829577	-0.892360
0.021018	0.610005
-0.794957	0.001244
0.411973	-0.588574
0.488195	1.030857
-0.755094	-0.663301
0.411195	-0.406629
0.130216	0.800037
-0.824155	-0.123557
1.101599	-0.536454
-0.300247	0.599824
-0.694692	-0.309785
0.638425	-0.330073
0.060356	1.082705
-0.475657	-0.953153
0.533343	-0.134944
-0.209096	0.788392
-0.638350	-0.443923
1.214463	-0.102658
-0.594189	0.442318
-0.474897	-0.541162
0.728387	-0.003427
-0.340460	0.963570
-0.092633	-1.111239
0.516202	0.161427
-0.508073	0.635170
-0.343561	-0.647262
1.150713	0.338561
-0.798405	0.161730
-0.183282	-0.650308
0.668099	0.326569
-0.648558	0.701754
0.331231	-1.104753
0.363084	0.418439
-0.711075	0.372843
-0.000421	-0.701684
0.923322	0.715544
-0.866594	-0.193100
0.119658	-0.619288
0.472464	0.595870
-0.816782	0.350027
0.725141	-0.929820
0.104573	0.579560
-0.782159	0.053589
0.324026	-0.603448
0.573077	0.969115
-0.777292	-0.557992
0.371543	-0.458536
0.181450	0.753977
-0.823497	-0.025727
1.022680	-0.611722
-0.207410	0.606222
-0.710924	-0.259254
0.567775	-0.378057
0.161201	1.062463
-0.538218	-0.865183
0.520738	-0.204143
-0.147178	0.772076
-0.677179	-0.356834
1.174213	-0.201767
-0.509118	0.487141
-0.515173	-0.506028
0.685757	-0.072873
-0.241546	0.986380
-0.185631	-1.055378
0.537123	0.088372
-0.450260	0.649490
-0.412865	-0.585668
1.154710	0.233177
-0.736359	0.239496
-0.238549	-0.640812
0.660179	0.250404
-0.570421	0.762423
0.224814	-1.091241
0.416095	0.357663
-0.670230	0.411239
-0.086100	-0.674954
0.969725	0.623073
-0.840330	-0.095205
0.063738	-0.639494
0.496603	0.528260
-0.771714	0.435782
0.623431	-0.960162
0.182117	0.544407
-0.766963	0.105467
0.238077	-0.614342
0.652400	0.905540
-0.792590	-0.456503
0.328996	-0.506024
0.229898	0.707302
-0.818244	0.069120
0.943227	-0.680296
-0.118328	0.606209
-0.724412	-0.208061
0.497255	-0.421553
0.258072	1.037967
-0.593300	-0.777688
0.503427	-0.270359
-0.087069	0.753999
-0.710693	-0.270286
1.130409	-0.295753
-0.424366	0.524866
-0.554069	-0.468750
0.642791	-0.138741
-0.145681	1.004390
-0.270653	-0.997885
0.551274	0.017173
-0.392426	0.660944
-0.477417	-0.522446
1.153700	0.131415
-0.672482	0.309572
-0.292454	-0.627439
0.649245	0.176646
-0.491215	0.817647
0.123370	-1.073100
0.462428	0.295723
-0.627754	0.447525
-0.168354	-0.645027
1.010263	0.531295
-0.809381	-0.003233
0.007246	-0.655145
0.517560	0.461085
-0.723504	0.517418
0.523809	-0.984570
0.254288	0.505665
-0.749457	0.155796
0.154046	-0.620455
0.726311	0.839630
-0.801485	-0.358354
0.284071	-0.549206
0.275271	0.659494
-0.808173	0.161533
0.863037	-0.742665
-0.032907	0.600340
-0.734820	-0.156423
0.426288	-0.460617
0.351371	1.009261
-0.641322	-0.690650
0.481662	-0.333457
-0.028678	0.733688
-0.738964	-0.183949
1.083142	-0.384660
-0.340451	0.555560
-0.590410	-0.429310
0.597773	-0.201084
-0.050852	1.017230
-0.349782	-0.937910
0.560142	-0.052927
-0.335036	0.669560
-0.537194	-0.456950
1.147727	0.032107
-0.607008	0.373328
-0.344502	-0.610589
0.634857	0.104579
-0.410855	0.867936
0.026467	-1.050087
0.503166	0.232325
-0.584295	0.481228
-0.247429	-0.610945
1.045578	0.439472
-0.774354	0.083461
-0.049288	-0.666582
0.534673	0.394149
-0.671829	0.595075
0.426308	-1.003100
0.321250	0.463119
-0.729194	0.205261
0.070714	-0.622329
0.795831	0.771507
-0.804465	-0.263227
0.236769	-0.588349
0.317771	0.610137
-0.793421	0.252198
0.781979	-0.799389
0.049281	0.589026
-0.742165	-0.104462
0.354262	-0.495351
0.441811	0.976441
-0.682956	-0.603942
0.455892	-0.393476
0.028005	0.710570
-0.762363	-0.097104
1.033042	-0.469056
-0.258089	0.579798
-0.622847	-0.387857
0.548563	-0.259708
0.044611	1.024093
-0.424001	-0.874413
0.564222	-0.122851
-0.277817	0.675666
-0.592675	-0.388912
1.136744	-0.065239
-0.539329	0.431364
-0.395245	-0.590589
0.616898	0.034137
-0.328643	0.913512
-0.066814	-1.022394
0.538818	0.167401
-0.539526	0.512559
-0.323865	-0.572652
1.075875	0.347028
-0.735187	0.165760
-0.106106	-0.674120
0.548111	0.326759
-0.616167	0.669844
0.329773	-1.016434
0.383760	0.417297
-0.706422	0.253079
-0.011673	-0.619311
0.860854	0.700716
-0.801738	-0.170583
0.187303	-0.623837
0.357253	0.559198
-0.773696	0.341307
0.699541	-0.850752
0.128863	0.572570
-0.746728	-0.052290
0.281001	-0.525554
0.529770	0.939061
-0.718728	-0.516883
0.426482	-0.451081
0.082840	0.684731
-0.780567	-0.009207
0.979276	-0.549786
-0.175780	0.598346
-0.653404	-0.344539
0.497236	-0.315615
0.139217	1.026915
-0.492537	-0.809280
0.563070	-0.191339
-0.220383	0.678470
-0.644322	-0.318056
1.121307	-0.160291
-0.469581	0.483264
-0.444973	-0.567420
0.595239	-0.034289
-0.243951	0.954204
-0.156943	-0.990631
0.569178	0.101658
-0.492777	0.541421
-0.397896	-0.530540
1.100864	0.254338
-0.691598	0.243763
-0.163314	-0.678089
0.557790	0.259423
-0.556559	0.740760
0.234225	-1.023816
0.442149	0.367827
-0.681024	0.299565
-0.093778	-0.611377
0.921949	0.626828
-0.793796	-0.079807
0.136073	-0.655881
0.393486	0.506175
-0.748865	0.429492
0.615565	-0.897301
0.205924	0.551429
-0.748128	0.000000
0.205924	-0.551429
0.615565	0.897301
-0.748865	-0.429492
0.393486	-0.506175
0.136073	0.655881
-0.793796	0.079807
0.921949	-0.626828
-0.093778	0.611377
-0.681024	-0.299565
0.442149	-0.367827
0.234225	1.023816
-0.556559	-0.740760
0.557790	-0.259423
-0.163314	0.678089
-0.691598	-0.243763
1.100864	-0.254338
-0.397896	0.530540
-0.492777	-0.541421
0.569178	-0.101658
-0.156943	0.990631
-0.243951	-0.954204
0.595239	0.034289
-0.444973	0.567420
-0.469581	-0.483264
1.121307	0.160291
-0.644322	0.318056
-0.220383	-0.678470
0.563070	0.191339
-0.492537	0.809280
0.139217	-1.026915
0.497236	0.315615
-0.653404	0.344539
-0.175780	-0.598346
0.979276	0.549786
-0.780567	0.009207
0.082840	-0.684731
0.426482	0.451081
-0.718728	0.516883
0.529770	-0.939061
0.281001	0.525554
-0.746728	0.052290
0.128863	-0.572570
0.699541	0.850752
-0.773696	-0.341307
0.357253	-0.559198
0.187303	0.623837
-0.801738	0.170583
0.860854	-0.700716
-0.011673	0.619311
-0.706422	-0.253079
0.383760	-0.417297
0.329773	1.016434
-0.616167	-0.669844
0.548111	-0.326759
-0.106106	0.674120
-0.735187	-0.165760
1.075875	-0.347028
-0.323865	0.572652
-0.539526	-0.512559
0.538818	-0.167401
-0.066814	1.022394
-0.328643	-0.913512
0.616898	-0.034137
-0.395245	0.590589
-0.539329	-0.431364
1.136744	0.065239
-0.592675	0.388912
-0.277817	-0.675666
0.564222	0.122851
-0.424001	0.874413
0.044611	-1.024093
0.548563	0.259708
-0.622847	0.387857
-0.258089	-0.579798
1.033042	0.469056
-0.762363	0.097104
0.028005	-0.710570
0.455892	0.393476
-0.682956	0.603942
0.441811	-0.976441
0.354262	0.495351
-0.742165	0.104462
0.049281	-0.589026
0.781979	0.799389
-0.793421	-0.252198
0.317771	-0.610137
0.236769	0.588349
-0.804465	0.263227
0.795831	-0.771507
0.070714	0.622329
-0.729194	-0.205261
0.321250	-0.463119
0.426308	1.003100
-0.671829	-0.595075
0.534673	-0.394149
-0.049288	0.666582
-0.774354	-0.083461
1.045578	-0.439472
-0.247429	0.610945
-0.584295	-0.481228
0.503166	-0.232325
0.026467	1.050087
-0.410855	-0.867936
0.634857	-0.104579
-0.344502	0.610589
-0.607008	-0.373328
1.147727	-0.032107
-0.537194	0.456950
-0.335036	-0.669560
0.560142	0.052927
-0.349782	0.937910
-0.050852	-1.017230
0.597773	0.201084
-0.590410	0.429310
-0.340451	-0.555560
1.083142	0.384660
-0.738964	0.183949
-0.028678	-0.733688
0.481662	0.333457
-0.641322	0.690650
0.351371	-1.009261
0.426288	0.460617
-0.734820	0.156423
-0.032907	-0.600340
0.863037	0.742665
-0.808173	-0.161533
0.275271	-0.659494
0.284071	0.549206
-0.801485	0.358354
0.726311	-0.839630
0.154046	0.620455
-0.749457	-0.155796
0.254288	-0.505665
0.523809	0.984570
-0.723504	-0.517418
0.517560	-0.461085
0.007246	0.655145
-0.809381	0.003233
1.010263	-0.531295
-0.168354	0.645027
-0.627754	-0.447525
0.462428	-0.295723
0.123370	1.073100
-0.491215	-0.817647
0.649245	-0.176646
-0.292454	0.627439
-0.672482	-0.309572
1.153700	-0.131415
-0.477417	0.522446
-0.392426	-0.660944
0.551274	-0.017173
-0.270653	0.997885
-0.145681	-1.004390
0.642791	0.138741
-0.554069	0.468750
-0.424366	-0.524866
1.130409	0.295753
-0.710693	0.270286
-0.087069	-0.753999
0.503427	0.270359
-0.593300	0.777688
0.258072	-1.037967
0.497255	0.421553
-0.724412	0.208061
-0.118328	-0.606209
0.943227	0.680296
-0.818244	-0.069120
0.229898	-0.707302
0.328996	0.506024
-0.792590	0.456503
0.652400	-0.905540
0.238077	0.614342
-0.766963	-0.105467
0.182117	-0.544407
0.623431	0.960162
-0.771714	-0.435782
0.496603	-0.528260
0.063738	0.639494
-0.840330	0.095205
0.969725	-0.623073
-0.086100	0.674954
-0.670230	-0.411239
0.416095	-0.357663
0.224814	1.091241
-0.570421	-0.762423
0.660179	-0.250404
-0.238549	0.640812
-0.736359	-0.239496
1.154710	-0.233177
-0.412865	0.585668
-0.450260	-0.649490
0.537123	-0.088372
-0.185631	1.055378
-0.241546	-0.986380
0.685757	0.072873
-0.515173	0.506028
-0.509118	-0.487141
1.174213	0.201767
-0.677179	0.356834
-0.147178	-0.772076
0.520738	0.204143
-0.538218	0.865183
0.161201	-1.062463
0.567775	0.378057
-0.710924	0.259254
-0.207410	-0.606222
1.022680	0.611722
-0.823497	0.025727
0.181450	-0.753977
0.371543	0.458536
-0.777292	0.557992
0.573077	-0.969115
0.324026	0.603448
-0.782159	-0.053589
0.104573	-0.579560
0.725141	0.929820
-0.816782	-0.350027
0.472464	-0.595870
0.119658	0.619288
-0.866594	0.193100
0.923322	-0.715544
-0.000421	0.701684
-0.711075	-0.372843
0.363084	-0.418439
0.331231	1.104753
-0.648558	-0.701754
0.668099	-0.326569
-0.183282	0.650308
-0.798405	-0.161730
1.150713	-0.338561
-0.343561	0.647262
-0.508073	-0.635170
0.516202	-0.161427
-0.092633	1.111239
-0.340460	-0.963570
0.728387	0.003427
-0.474897	0.541162
-0.594189	-0.442318
1.214463	0.102658
-0.638350	0.443923
-0.209096	-0.788392
0.533343	0.134944
-0.475657	0.953153
0.060356	-1.082705
0.638425	0.330073
-0.694692	0.309785
-0.300247	-0.599824
1.101599	0.536454
-0.824155	0.123557
0.130216	-0.800037
0.411195	0.406629
-0.755094	0.663301
0.488195	-1.030857
0.411973	0.588574
-0.794957	-0.001244
0.021018	-0.610005
0.829577	0.892360
-0.858731	-0.258940
0.444913	-0.664724
0.175008	0.594439
-0.887897	0.297469
0.870550	-0.808913
0.089555	0.725159
-0.751014	-0.332439
0.303239	-0.477556
0.443295	1.112951
-0.726300	-0.635036
0.673409	-0.405590
-0.126749	0.655881
-0.858375	-0.076003
1.141184	-0.447724
-0.268765	0.707783
-0.566595	-0.618935
0.489042	-0.235374
0.007472	1.164238
-0.440797	-0.934588
0.768800	-0.070195
-0.431326	0.573578
-0.681266	-0.388882
1.251684	-0.003226
-0.593740	0.532534
-0.273006	-0.802948
0.540498	0.061972
-0.404468	1.042295
-0.045511	-1.098749
0.709959	0.277302
-0.675485	0.359636
-0.397823	-0.586261
1.180459	0.453364
-0.819954	0.225394
0.075919	-0.845880
0.447684	0.349693
-0.725142	0.773249
0.396403	-1.090845
0.503330	0.568913
-0.805505	0.052676
-0.069550	-0.636374
0.937670	0.848123
-0.898415	-0.162505
0.414609	-0.735002
0.229448	0.564264
-0.903875	0.409494
0.810893	-0.904106
0.184394	0.746049
-0.789826	-0.290266
0.235321	-0.535072
0.562114	1.115699
-0.804260	-0.561733
0.676525	-0.487971
-0.068988	0.657009
-0.916405	0.019145
1.125879	-0.561996
-0.187908	0.767937
-0.625611	-0.600632
0.453936	-0.310889
0.116928	1.214980
-0.545015	-0.899606
0.809289	-0.148542
-0.385611	0.603337
-0.769841	-0.326167
1.285614	-0.116402
-0.543214	0.623542
-0.339025	-0.816580
0.541687	-0.014843
-0.323704	1.132954
-0.157371	-1.110627
0.783315	0.219637
-0.653545	0.408478
-0.500613	-0.564683
1.259761	0.361622
-0.811235	0.332218
0.018822	-0.892285
0.480454	0.287379
-0.686725	0.888787
0.297183	-1.150032
0.598620	0.545753
-0.813901	0.106316
-0.167724	-0.656398
1.049759	0.794729
-0.935456	-0.058439
0.381015	-0.808139
0.282941	0.528480
-0.913743	0.530238
0.743102	-1.001706
0.285564	0.764571
-0.828170	-0.246494
0.158521	-0.590588
0.688928	1.112172
-0.883381	-0.480578
0.677981	-0.574767
-0.010159	0.653350
-0.972201	0.124952
1.104102	-0.682410
-0.099933	0.828738
-0.685822	-0.581005
0.410455	-0.387856
0.236539	1.263217
-0.653433	-0.857793
0.849791	-0.232204
-0.337092	0.629768
-0.860858	-0.252335
1.316308	-0.238771
-0.485954	0.718322
-0.407499	-0.829719
0.535886	-0.096164
-0.231678	1.225772
-0.276836	-1.118147
0.859766	0.156531
-0.628860	0.456118
-0.609641	-0.533812
1.340099	0.259560
-0.797802	0.445771
-0.041312	-0.940180
0.508850	0.218881
-0.638342	1.011197
0.188753	-1.208927
0.699560	0.519190
-0.820665	0.159468
-0.274572	-0.669396
1.166786	0.730964
-0.970024	0.054538
0.344380	-0.884819
0.335088	0.486334
-0.916855	0.661370
0.665914	-1.102863
0.394535	0.781176
-0.866173	-0.201178
0.071209	-0.643967
0.825316	1.101642
-0.964459	-0.390237
0.678211	-0.667145
0.049763	0.644417
-1.025689	0.243344
1.074829	-0.810646
-0.003262	0.891081
-0.747548	-0.560164
0.356748	-0.466551
0.368831	1.308676
-0.768369	-0.807944
0.892198	-0.322684
-0.286457	0.652993
-0.954275	-0.166010
1.343309	-0.371951
-0.420890	0.818574
-0.479107	-0.843395
0.522167	-0.182322
-0.126493	1.321148
-0.405879	-1.120749
0.941019	0.087004
-0.601696	0.502563
-0.725816	-0.492139
1.421656	0.145071
-0.778772	0.568175
-0.105220	-0.990850
0.532281	0.143710
-0.578062	1.141239
0.068368	-1.266552
0.808697	0.486294
-0.825592	0.215629
-0.393328	-0.677896
1.292754	0.658056
-1.005464	0.177114
0.306562	-0.966273
0.384926	0.436805
-0.912318	0.805269
0.578293	-1.209594
0.512799	0.797471
-0.904289	-0.155290
-0.028380	-0.694812
0.973719	1.083570
-1.049477	-0.289352
0.678476	-0.766428
0.110417	0.629452
-1.076802	0.376534
1.037548	-0.948751
0.103491	0.956973
-0.811738	-0.539325
0.291753	-0.547191
0.515786	1.351611
-0.891562	-0.749276
0.937806	-0.420896
-0.233586	0.672126
-1.051123	-0.064340
1.366681	-0.519032
-0.347081	0.926924
-0.554063	-0.858980
0.498722	-0.274009
-0.005311	1.420314
-0.547388	-1.118713
1.029569	0.010828
-0.572356	0.547043
-0.850937	-0.437504
1.506070	0.015588
-0.754824	0.702233
-0.172418	-1.046035
0.549479	0.060682
-0.504120	1.281631
-0.065888	-1.325615
0.928354	0.450474
-0.830069	0.270075
-0.523837	-0.676135
1.426449	0.570114
-1.039469	0.314440
0.266118	-1.055693
0.432211	0.379628
-0.897977	0.964102
0.476382	-1.323265
0.644566	0.814047
-0.943971	-0.109403
-0.142564	-0.741817
1.137224	1.055330
-1.140734	-0.174245
0.680515	-0.875389
0.170852	0.607453
-1.124507	0.528499
0.989990	-1.100607
0.223150	1.029260
-0.878837	-0.519749
0.211911	-0.629884
0.682362	1.391565
-1.027300	-0.679755
0.989602	-0.529090
-0.178874	0.686681
-1.152330	0.056060
1.386069	-0.683726
-0.262759	1.046619
-0.633291	-0.878110
0.463640	-0.372174
0.135525	1.524389
-0.705330	-1.111285
1.128851	-0.073599
-0.541369	0.589340
-0.986834	-0.366867
1.594135	-0.133140
-0.725157	0.852393
-0.243363	-1.108511
0.558771	-0.031270
-0.412754	1.434859
-0.218917	-1.386687
1.062938	0.410360
-0.834142	0.324212
-0.670811	-0.663894
1.573058	0.465229
-1.075417	0.469927
0.224800	-1.155464
0.475771	0.312577
-0.872162	1.142623
0.357450	-1.447412
0.793196	0.832821
-0.985793	-0.064157
-0.275023	-0.784733
1.320082	1.015564
-1.241036	-0.041741
0.685810	-0.997114
0.231195	0.577479
-1.168757	0.703513
0.929799	-1.270032
0.359708	1.110648
-0.950640	-0.502788
0.114763	-0.714578
0.872363	1.427935
-1.179182	-0.596993
1.050669	-0.649707
-0.123213	0.695322
-1.258455	0.199808
1.401090	-0.871428
-0.165556	1.183466
-0.718217	-0.904019
0.413883	-0.477928
0.301746	1.635047
-0.885811	-1.097875
1.244092	-0.167707
-0.509755	0.628492
-1.136313	-0.276101
1.688024	-0.306786
-0.689574	1.025187
-0.318537	-1.182189
0.557942	-0.134071
-0.299258	1.604784
-0.396680	-1.451748
1.218679	0.366943
-0.840041	0.376215
-0.837078	-0.637456
1.735508	0.337796
-1.114434	0.650704
0.183309	-1.270905
0.514070	0.234449
-0.831326	1.345958
0.215408	-1.586184
0.965844	0.856644
-1.032286	-0.021454
-0.430332	-0.821629
1.528827	0.960333
-1.355667	0.114699
0.698073	-1.136869
0.289693	0.537760
-1.208015	0.908603
0.853296	-1.464360
0.518773	1.207601
-1.029308	-0.491728
-0.005284	-0.801624
1.095129	1.459900
-1.355987	-0.496315
1.127393	-0.787925
-0.067495	0.697516
-1.371513	0.374129
1.410573	-1.090917
-0.051476	1.345224
-0.810491	-0.940939
0.345179	-0.592688
0.501423	1.754643
-1.098046	-1.077398
1.383397	-0.274165
-0.479054	0.663604
-1.303351	-0.158807
1.790094	-0.514491
-0.647248	1.230569
-0.398335	-1.273351
0.543480	-0.249829
-0.156186	1.796918
-0.609172	-1.523374
1.405287	0.320343
-0.849611	0.425189
-1.029588	-0.592577
1.921283	0.180118
-1.160973	0.867085
0.144249	-1.409475
0.544629	0.142445
-0.770639	1.583179
0.041764	-1.747006
1.172394	0.890250
-1.086341	0.016183
-0.615864	-0.850440
1.773312	0.884718
-1.492452	0.304037
0.722514	-1.302542
0.344949	0.486273
-1.240980	1.154036
0.754559	-1.694066
0.709508	1.328682
-1.118760	-0.491027
-0.154615	-0.891114
1.361503	1.486567
-1.568710	-0.372278
1.228707	-0.949507
-0.013857	0.690619
-1.493293	0.590257
1.412995	-1.355835
0.085183	1.545500
-0.912859	-0.996569
0.250724	-0.718399
0.747770	1.886775
-1.357305	-1.048415
1.560162	-0.396526
-0.452182	0.692783
-1.494061	-0.004940
1.904649	-0.770762
-0.597837	1.484962
-0.483035	-1.392586
0.510213	-0.381814
0.028023	2.020568
-0.872873	-1.606844
1.639434	0.272171
-0.867528	0.468320
-1.257094	-0.521368
2.140123	-0.021433
-1.220186	1.137065
0.110518	-1.583500
0.562951	0.032502
-0.681130	1.867386
-0.178256	-1.941110
1.429900	0.941707
-1.153525	0.043908
-0.842992	-0.866786
2.069755	0.779168
-1.664927	0.542329
0.768565	-1.507032
0.393058	0.419130
-1.264017	1.456747
0.623400	-1.977446
0.946740	1.489832
-1.224362	-0.509063
-0.346234	-0.982280
1.693130	1.504106
-1.838948	-0.212432
1.371237	-1.147259
0.033831	0.673045
-1.627020	0.865303
1.405524	-1.688871
0.254288	1.807273
-1.030152	-1.083962
0.119834	-0.857831
1.062488	2.036809
-1.689549	-1.008167
1.797363	-0.540762
-0.434694	0.713075
-1.717847	0.201891
2.038509	-1.100546
-0.540333	1.817042
-0.573283	-1.557715
0.448765	-0.535066
0.273547	2.289615
-1.215497	-1.709724
1.948619	0.225111
-0.901393	0.501184
-1.534826	-0.411471
2.409916	-0.289380
-1.303828	1.491247
0.089767	-1.815895
0.561903	-0.100062
-0.548343	2.221301
-0.471131	-2.189372
1.769003	1.026264
-1.244600	0.052570
-1.130051	-0.862858
2.446189	0.626919
-1.898445	0.858140
0.854663	-1.774357
0.426749	0.331513
-1.270546	1.845945
0.440873	-2.347958
1.257367	1.721055
-1.356866	-0.562510
-0.600313	-1.073001
2.126398	1.506994
-2.205567	0.002566
1.585790	-1.400846
0.067651	0.639730
-1.777786	1.231341
1.383331	-2.133083
0.472587	2.174528
-1.170288	-1.228263
-0.066739	-1.015167
1.485725	2.214601
-2.144563	-0.952592
2.139201	-0.716813
-0.438026	0.719028
-1.991249	0.491870
2.204594	-1.551448
-0.474853	2.282343
-0.668694	-1.804433
0.342245	-0.717098
0.618545	2.630979
-1.692748	-1.849571
2.388393	0.187162
-0.968030	0.513637
-1.889522	-0.238102
2.764638	-0.668850
-1.435274	1.990228
0.097049	-2.149617
0.526587	-0.265098
-0.343452	2.688201
-0.888132	-2.533871
2.248365	1.175807
-1.379972	0.023981
-1.512088	-0.824268
2.958180	0.395466
-2.244616	1.307320
1.017311	-2.150740
0.432402	0.214741
-1.248468	2.377312
0.169987	-2.872787
1.695227	2.083462
-1.539930	-0.683576
-0.953155	-1.161387
2.732772	1.486682
-2.748747	0.308491
1.936966	-1.746269
0.068537	0.579264
-1.952417	1.753187
1.334591	-2.778941
0.773926	2.740641
-1.348512	-1.483278
-0.348250	-1.195980
2.101886	2.438250
-2.829761	-0.873878
2.680312	-0.943181
-0.488336	0.698477
